plate	well	clone_id	measure_env	evolution_env	replicate	lagtime	max_growth_death_rate	time_to_stationary
A7_4	B11	18	bact_pred_strep	bact_pred	B	08:11:47	6.36E-04	11:36:13
A7_4	C11	19	bact_pred_strep	bact_pred	B	06:53:38	4.15E-04	11:28:32
A7_4	D11	20	bact_pred_strep	bact_pred	B	06:36:41	3.93E-05	17:16:47
A7_4	E11	21	bact_pred_strep	bact_pred	B	11:49:02	4.61E-05	13:52:19
A7_4	F11	22	bact_pred_strep	bact_pred	B	08:14:20	2.45E-05	12:59:39
A7_4	G11	23	bact_pred_strep	bact_pred	B	37:37:53	5.69E-05	46:44:11
A7_4	H11	24	bact_pred_strep	bact_pred	B	16:00:51	1.12E-04	20:59:52
A7_4	A12	25	bact_pred_strep	bact_pred	B	06:43:41	5.53E-05	18:05:06
A7_4	B12	26	bact_pred_strep	bact_pred	B	09:21:21	8.06E-05	17:30:49
A7_4	C12	27	bact_pred_strep	bact_pred	B	30:30:11	1.65E-03	33:45:49
A7_4	D12	28	bact_pred_strep	bact_pred	B	18:05:00	2.88E-05	21:45:40
A7_4	E12	29	bact_pred_strep	bact_pred	B	16:55:24	-2.38E-05	12:59:41
A7_4	F12	30	bact_pred_strep	bact_pred	B	34:50:17	1.77E-04	44:11:36
A7_4	G12	31	bact_pred_strep	bact_pred	B	07:35:28	3.79E-05	19:10:02
A7_4	H12	32	bact_pred_strep	bact_pred	B	14:49:21	5.85E-05	24:18:22
A7_4	A1	1	bact_pred_strep	bact_pred_strep	A	29:39:53	-1.59E-04	25:59:19
A7_4	B1	2	bact_pred_strep	bact_pred_strep	A	08:15:15	7.22E-04	12:31:57
A7_4	C1	3	bact_pred_strep	bact_pred_strep	A	18:45:21	1.23E-04	22:55:01
A7_4	D1	4	bact_pred_strep	bact_pred_strep	A	13:52:01	8.65E-05	20:40:34
A7_4	E1	5	bact_pred_strep	bact_pred_strep	A	18:14:27	2.98E-04	19:56:33
A7_4	F1	6	bact_pred_strep	bact_pred_strep	A	09:15:19	7.28E-04	13:13:38
A7_4	G1	7	bact_pred_strep	bact_pred_strep	A	17:18:05	1.90E-04	20:06:15
A7_4	H1	8	bact_pred_strep	bact_pred_strep	A	07:20:47	6.41E-05	15:45:22
A7_4	A2	9	bact_pred_strep	bact_pred_strep	A	15:39:03	2.29E-04	17:57:45
A7_4	B2	10	bact_pred_strep	bact_pred_strep	A	08:59:19	6.56E-04	12:55:02
A7_4	C2	11	bact_pred_strep	bact_pred_strep	A	05:07:39	6.77E-04	08:53:56
A7_4	D2	12	bact_pred_strep	bact_pred_strep	A	08:59:10	6.61E-04	12:54:08
A7_4	E2	13	bact_pred_strep	bact_pred_strep	A	16:33:48	1.13E-04	19:17:15
A7_4	F2	14	bact_pred_strep	bact_pred_strep	A	23:14:08	-2.41E-04	20:41:24
A7_4	G2	15	bact_pred_strep	bact_pred_strep	A	22:03:03	-1.09E-04	18:15:25
A7_4	H2	16	bact_pred_strep	bact_pred_strep	A	19:17:24	1.66E-04	22:14:46
A7_4	A3	17	bact_pred_strep	bact_pred_strep	A	32:19:15	-1.15E-04	26:48:16
A7_4	B3	18	bact_pred_strep	bact_pred_strep	A	12:45:03	5.11E-05	24:38:36
A7_4	C3	19	bact_pred_strep	bact_pred_strep	A	20:09:20	1.59E-04	23:09:14
A7_4	D3	20	bact_pred_strep	bact_pred_strep	A	08:13:00	6.03E-04	12:30:01
A7_4	E3	21	bact_pred_strep	bact_pred_strep	A	18:03:42	1.98E-04	20:32:13
A7_4	F3	22	bact_pred_strep	bact_pred_strep	A	27:57:42	-1.80E-04	24:47:28
A7_4	G3	23	bact_pred_strep	bact_pred_strep	A	18:02:04	1.59E-04	21:15:11
A7_4	H3	24	bact_pred_strep	bact_pred_strep	A	27:10:37	-2.22E-04	24:14:40
A7_4	A4	25	bact_pred_strep	bact_pred_strep	A	29:07:45	-1.95E-04	26:24:58
A7_4	B4	26	bact_pred_strep	bact_pred_strep	A	14:57:14	1.27E-04	19:31:33
A7_4	C4	27	bact_pred_strep	bact_pred_strep	A	07:00:29	7.31E-04	10:51:47
A7_4	D4	28	bact_pred_strep	bact_pred_strep	A	38:30:01	4.98E-04	43:07:30
A7_4	E4	29	bact_pred_strep	bact_pred_strep	A	22:56:26	1.58E-04	26:11:13
A7_4	F4	30	bact_pred_strep	bact_pred_strep	A	07:49:35	7.03E-04	11:48:05
A7_4	G4	31	bact_pred_strep	bact_pred_strep	A	18:32:14	6.84E-05	25:36:32
A7_4	H4	32	bact_pred_strep	bact_pred_strep	A	39:08:02	2.59E-04	44:41:20
A8_1	A9	1	bact	bact	C	06:58:09	5.58E-04	13:42:43
A8_1	B9	2	bact	bact	C	03:58:11	5.63E-04	07:48:00
A8_1	C9	3	bact	bact	C	04:08:03	1.33E-03	08:02:36
A8_1	D9	4	bact	bact	C	04:56:03	5.43E-04	07:37:24
A8_1	E9	5	bact	bact	C	04:45:14	1.34E-03	08:30:49
A8_1	F9	6	bact	bact	C	-3.53E-05	01:10:00
A8_1	G9	7	bact	bact	C	-2.92E-05	01:10:00
A8_1	H9	8	bact	bact	C	08:03:10	5.88E-04	14:35:51
A8_1	A10	9	bact	bact	C	-3.59E-05	01:10:00
A8_1	B10	10	bact	bact	C	05:06:18	1.38E-03	08:55:25
A8_1	C10	11	bact	bact	C	03:16:09	5.81E-04	09:28:03
A8_1	D10	12	bact	bact	C	08:00:10	5.74E-04	14:39:31
A8_1	E10	13	bact	bact	C	01:47:06	1.11E-03	04:15:55
A8_1	F10	14	bact	bact	C	08:44:06	5.47E-04	15:49:50
A8_1	G10	15	bact	bact	C	08:55:45	5.50E-04	16:00:58
A8_1	H10	16	bact	bact	C	-2.61E-05	01:10:00
A8_1	A11	17	bact	bact	C	07:16:18	5.59E-04	14:14:43
A8_1	B11	18	bact	bact	C	-2.80E-05	01:10:00
A8_1	C11	19	bact	bact	C	-2.61E-05	01:10:00
A8_1	D11	20	bact	bact	C	05:20:26	1.35E-03	09:11:04
A8_1	E11	21	bact	bact	C	08:39:09	6.29E-03	11:57:13
A8_1	F11	22	bact	bact	C	-3.04E-05	01:10:00
A8_1	G11	23	bact	bact	C	07:51:46	5.78E-03	10:51:08
A8_1	H11	24	bact	bact	C	-7.93E-06	01:10:00
A8_1	A12	25	bact	bact	C	-2.34E-05	01:10:00
A8_1	B12	26	bact	bact	C	08:17:11	5.63E-04	15:03:35
A8_1	C12	27	bact	bact	C	-3.04E-05	01:10:00
A8_1	D12	28	bact	bact	C	10:26:27	4.93E-04	18:10:39
A8_1	E12	29	bact	bact	C	11:28:57	5.84E-03	14:44:21
A8_1	F12	30	bact	bact	C	08:37:10	5.35E-04	15:55:24
A8_1	G12	31	bact	bact	C	12:51:40	-7.79E-06	14:39:33
A8_1	H12	32	bact	bact	C	12:04:34	5.82E-04	19:07:14
A8_1	A5	1	bact	bact_pred_strep	B	08:35:36	6.45E-04	15:39:18
A8_1	B5	2	bact	bact_pred_strep	B	08:08:26	1.03E-03	13:11:14
A8_1	C5	3	bact	bact_pred_strep	B	10:43:59	6.79E-04	16:08:28
A8_1	D5	4	bact	bact_pred_strep	B	08:26:06	6.53E-04	15:24:55
A8_1	E5	5	bact	bact_pred_strep	B	08:24:38	6.35E-04	15:37:57
A8_1	F5	6	bact	bact_pred_strep	B	03:27:57	8.42E-04	09:16:59
A8_1	G5	7	bact	bact_pred_strep	B	09:06:49	6.68E-04	15:52:03
A8_1	H5	8	bact	bact_pred_strep	B	08:06:03	6.83E-04	14:42:29
A8_1	A6	9	bact	bact_pred_strep	B	07:57:41	6.07E-04	15:19:08
A8_1	B6	10	bact	bact_pred_strep	B	08:08:53	9.83E-04	13:18:09
A8_1	C6	11	bact	bact_pred_strep	B	04:51:39	7.89E-04	10:44:18
A8_1	D6	12	bact	bact_pred_strep	B	08:43:20	6.46E-04	15:50:18
A8_1	E6	13	bact	bact_pred_strep	B	-3.00E-05	01:10:00
A8_1	F6	14	bact	bact_pred_strep	B	08:01:51	6.41E-04	15:04:34
A8_1	G6	15	bact	bact_pred_strep	B	07:51:14	6.46E-04	14:54:08
A8_1	H6	16	bact	bact_pred_strep	B	08:05:00	6.46E-04	15:02:17
A8_1	A7	17	bact	bact_pred_strep	B	26:44:20	-3.97E-03	24:38:33
A8_1	B7	18	bact	bact_pred_strep	B	08:19:32	6.48E-04	15:30:45
A8_1	C7	19	bact	bact_pred_strep	B	07:45:40	6.47E-04	14:43:31
A8_1	D7	20	bact	bact_pred_strep	B	06:09:17	1.41E-03	09:56:52
A8_1	E7	21	bact	bact_pred_strep	B	09:33:06	9.54E-04	14:42:11
A8_1	F7	22	bact	bact_pred_strep	B	07:52:29	6.26E-04	15:03:54
A8_1	G7	23	bact	bact_pred_strep	B	08:32:19	8.93E-04	14:11:52
A8_1	H7	24	bact	bact_pred_strep	B	05:27:48	1.44E-03	08:02:59
A8_1	A8	25	bact	bact_pred_strep	B	07:48:11	5.86E-04	15:27:05
A8_1	B8	26	bact	bact_pred_strep	B	08:30:28	6.50E-04	15:32:02
A8_1	C8	27	bact	bact_pred_strep	B	08:02:46	6.32E-04	15:23:48
A8_1	D8	28	bact	bact_pred_strep	B	27:56:15	2.83E-03	32:08:19
A8_1	E8	29	bact	bact_pred_strep	B	07:14:46	6.29E-04	14:43:18
A8_1	F8	30	bact	bact_pred_strep	B	07:59:04	6.20E-04	15:24:24
A8_1	G8	31	bact	bact_pred_strep	B	08:19:51	6.04E-04	15:55:35
A8_1	H8	32	bact	bact_pred_strep	B	08:39:33	1.80E-03	11:51:20
A8_1	A1	1	bact	bact_strep	B	09:52:15	9.29E-04	13:55:24
A8_1	B1	2	bact	bact_strep	B	07:06:31	9.20E-04	12:46:04
A8_1	C1	3	bact	bact_strep	B	05:31:24	1.32E-03	09:18:04
A8_1	D1	4	bact	bact_strep	B	07:17:37	9.51E-04	12:27:04
A8_1	E1	5	bact	bact_strep	B	06:56:01	9.54E-04	13:05:42
A8_1	F1	6	bact	bact_strep	B	04:46:25	1.36E-03	08:36:01
A8_1	G1	7	bact	bact_strep	B	08:22:55	9.91E-04	13:44:48
A8_1	H1	8	bact	bact_strep	B	07:56:33	9.93E-04	13:09:31
A8_1	A2	9	bact	bact_strep	B	01:40:16	9.95E-04	04:40:10
A8_1	B2	10	bact	bact_strep	B	05:15:42	1.37E-03	09:02:50
A8_1	C2	11	bact	bact_strep	B	05:14:28	1.37E-03	08:57:54
A8_1	D2	12	bact	bact_strep	B	05:47:21	9.74E-04	11:06:40
A8_1	E2	13	bact	bact_strep	B	13:10:54	5.22E-04	19:49:42
A8_1	F2	14	bact	bact_strep	B	02:29:13	8.72E-04	08:05:01
A8_1	G2	15	bact	bact_strep	B	04:41:23	1.38E-03	08:33:13
A8_1	H2	16	bact	bact_strep	B	08:23:16	9.61E-04	13:48:15
A8_1	A3	17	bact	bact_strep	B	05:31:41	1.33E-03	09:08:14
A8_1	B3	18	bact	bact_strep	B	05:13:18	1.34E-03	08:58:51
A8_1	C3	19	bact	bact_strep	B	08:55:14	1.05E-03	14:27:01
A8_1	D3	20	bact	bact_strep	B	08:40:30	9.78E-04	13:59:38
A8_1	E3	21	bact	bact_strep	B	04:40:49	1.30E-03	08:27:18
A8_1	F3	22	bact	bact_strep	B	07:59:13	5.59E-04	14:49:38
A8_1	G3	23	bact	bact_strep	B	06:08:00	9.90E-04	11:22:50
A8_1	H3	24	bact	bact_strep	B	04:42:21	1.40E-03	08:28:21
A8_1	A4	25	bact	bact_strep	B	08:52:47	1.04E-03	13:55:40
A8_1	B4	26	bact	bact_strep	B	04:03:51	1.20E-03	09:52:09
A8_1	C4	27	bact	bact_strep	B	08:46:23	1.06E-03	13:55:24
A8_1	D4	28	bact	bact_strep	B	06:27:14	1.08E-03	12:29:16
A8_1	E4	29	bact	bact_strep	B	09:10:33	9.71E-04	15:01:18
A8_1	F4	30	bact	bact_strep	B	04:35:18	1.41E-03	09:04:11
A8_1	G4	31	bact	bact_strep	B	08:44:47	4.20E-03	12:34:37
A8_1	H4	32	bact	bact_strep	B	04:38:01	1.38E-03	08:25:59
A8_2	A9	1	bact_pred	bact	C	12:14:20	4.68E-04	15:43:08
A8_2	B9	2	bact_pred	bact	C	11:51:16	-5.98E-04	08:59:08
A8_2	C9	3	bact_pred	bact	C	05:07:37	8.01E-04	09:47:59
A8_2	D9	4	bact_pred	bact	C	29:42:16	-6.24E-04	27:51:49
A8_2	E9	5	bact_pred	bact	C	06:19:49	7.42E-04	10:26:41
A8_2	F9	6	bact_pred	bact	C	03:23:16	5.45E-05	06:09:45
A8_2	G9	7	bact_pred	bact	C	03:16:22	4.11E-05	05:37:01
A8_2	H9	8	bact_pred	bact	C	37:55:33	3.27E-04	42:17:51
A8_2	A10	9	bact_pred	bact	C	02:22:30	2.80E-05	05:42:45
A8_2	B10	10	bact_pred	bact	C	06:38:35	7.63E-04	11:43:04
A8_2	C10	11	bact_pred	bact	C	46:22:21	-2.05E-03	43:51:41
A8_2	D10	12	bact_pred	bact	C	-1.27E-03	45:34:23
A8_2	E10	13	bact_pred	bact	C	03:09:38	5.19E-03	05:12:40
A8_2	F10	14	bact_pred	bact	C	37:35:37	3.75E-04	42:00:25
A8_2	G10	15	bact_pred	bact	C	37:12:29	2.35E-04	42:23:09
A8_2	H10	16	bact_pred	bact	C	03:47:10	3.32E-05	05:47:32
A8_2	A11	17	bact_pred	bact	C	21:21:37	-1.20E-03	19:03:56
A8_2	B11	18	bact_pred	bact	C	03:29:04	6.06E-05	05:52:32
A8_2	C11	19	bact_pred	bact	C	03:02:52	4.54E-05	06:18:04
A8_2	D11	20	bact_pred	bact	C	06:39:35	7.00E-04	10:50:41
A8_2	E11	21	bact_pred	bact	C	27:27:31	-8.07E-03	25:45:29
A8_2	F11	22	bact_pred	bact	C	03:24:42	4.57E-05	06:11:40
A8_2	G11	23	bact_pred	bact	C	09:40:29	6.11E-03	11:45:44
A8_2	H11	24	bact_pred	bact	C	03:07:54	3.50E-05	05:47:31
A8_2	A12	25	bact_pred	bact	C	00:22:24	3.10E-05	06:06:57
A8_2	B12	26	bact_pred	bact	C	18:30:56	3.19E-04	23:29:11
A8_2	C12	27	bact_pred	bact	C	03:17:31	4.64E-05	06:04:12
A8_2	D12	28	bact_pred	bact	C	39:19:06	2.39E-04	45:02:34
A8_2	E12	29	bact_pred	bact	C	39:01:11	-5.00E-03	36:33:49
A8_2	F12	30	bact_pred	bact	C	38:06:33	1.89E-04	44:28:08
A8_2	G12	31	bact_pred	bact	C	02:47:51	3.23E-05	05:44:11
A8_2	H12	32	bact_pred	bact	C	02:44:07	3.48E-05	09:17:12
A8_2	A5	1	bact_pred	bact_pred_strep	B	19:37:44	-2.05E-03	18:12:08
A8_2	B5	2	bact_pred	bact_pred_strep	B	38:17:15	1.30E-04	46:28:36
A8_2	C5	3	bact_pred	bact_pred_strep	B	17:25:37	-1.41E-03	15:59:43
A8_2	D5	4	bact_pred	bact_pred_strep	B	17:15:23	-9.11E-04	15:50:30
A8_2	E5	5	bact_pred	bact_pred_strep	B	19:56:12	-2.51E-03	18:25:41
A8_2	F5	6	bact_pred	bact_pred_strep	B	13:37:36	-1.54E-03	12:19:20
A8_2	G5	7	bact_pred	bact_pred_strep	B	36:33:05	5.73E-05	46:27:32
A8_2	H5	8	bact_pred	bact_pred_strep	B	22:45:23	-1.48E-03	20:55:17
A8_2	A6	9	bact_pred	bact_pred_strep	B	25:23:50	-1.94E-03	23:01:16
A8_2	B6	10	bact_pred	bact_pred_strep	B	21:02:15	-1.65E-03	19:09:38
A8_2	C6	11	bact_pred	bact_pred_strep	B	09:38:31	-5.60E-04	07:35:03
A8_2	D6	12	bact_pred	bact_pred_strep	B	19:05:24	-1.83E-03	17:35:54
A8_2	E6	13	bact_pred	bact_pred_strep	B	07:05:43	8.86E-04	11:39:20
A8_2	F6	14	bact_pred	bact_pred_strep	B	14:15:25	1.14E-03	15:18:00
A8_2	G6	15	bact_pred	bact_pred_strep	B	34:20:36	9.20E-05	44:05:01
A8_2	H6	16	bact_pred	bact_pred_strep	B	17:38:24	-4.64E-04	15:43:18
A8_2	A7	17	bact_pred	bact_pred_strep	B	16:05:18	4.74E-03	18:57:24
A8_2	B7	18	bact_pred	bact_pred_strep	B	23:15:10	-1.47E-03	21:16:52
A8_2	C7	19	bact_pred	bact_pred_strep	B	23:35:13	-1.64E-03	21:42:02
A8_2	D7	20	bact_pred	bact_pred_strep	B	08:06:06	9.64E-04	12:16:15
A8_2	E7	21	bact_pred	bact_pred_strep	B	26:30:32	-9.96E-04	23:55:20
A8_2	F7	22	bact_pred	bact_pred_strep	B	04:35:29	1.20E-03	06:02:07
A8_2	G7	23	bact_pred	bact_pred_strep	B	41:15:59	1.11E-04	46:50:03
A8_2	H7	24	bact_pred	bact_pred_strep	B	07:36:27	8.58E-04	11:12:12
A8_2	A8	25	bact_pred	bact_pred_strep	B	21:15:14	-2.29E-03	19:36:05
A8_2	B8	26	bact_pred	bact_pred_strep	B	22:35:56	-1.91E-03	20:50:07
A8_2	C8	27	bact_pred	bact_pred_strep	B	22:35:21	-1.78E-03	20:39:19
A8_2	D8	28	bact_pred	bact_pred_strep	B	28:50:23	-4.78E-03	27:05:31
A8_2	E8	29	bact_pred	bact_pred_strep	B	24:08:54	-1.44E-03	21:45:54
A8_2	F8	30	bact_pred	bact_pred_strep	B	21:37:53	-1.78E-03	20:02:28
A8_2	G8	31	bact_pred	bact_pred_strep	B	19:11:00	-1.23E-03	18:23:42
A8_2	H8	32	bact_pred	bact_pred_strep	B	-1.29E-03	-01:05:29
A8_2	A1	1	bact_pred	bact_strep	B	24:27:15	-1.77E-03	21:58:35
A8_2	B1	2	bact_pred	bact_strep	B	19:12:17	-3.35E-03	17:33:58
A8_2	C1	3	bact_pred	bact_strep	B	06:52:01	5.88E-04	12:01:39
A8_2	D1	4	bact_pred	bact_strep	B	22:13:49	-2.81E-03	20:29:06
A8_2	E1	5	bact_pred	bact_strep	B	21:22:47	-1.92E-03	19:37:12
A8_2	F1	6	bact_pred	bact_strep	B	06:30:34	7.42E-04	11:36:24
A8_2	G1	7	bact_pred	bact_strep	B	24:34:34	-1.28E-03	22:05:01
A8_2	H1	8	bact_pred	bact_strep	B	21:54:50	-1.79E-03	20:01:38
A8_2	A2	9	bact_pred	bact_strep	B	02:56:31	8.95E-04	07:41:03
A8_2	B2	10	bact_pred	bact_strep	B	07:05:27	7.47E-04	11:49:01
A8_2	C2	11	bact_pred	bact_strep	B	06:45:49	5.85E-04	11:46:23
A8_2	D2	12	bact_pred	bact_strep	B	19:47:18	-2.14E-03	17:36:22
A8_2	E2	13	bact_pred	bact_strep	B	02:42:30	3.68E-05	11:44:54
A8_2	F2	14	bact_pred	bact_strep	B	17:06:15	-1.91E-03	15:54:39
A8_2	G2	15	bact_pred	bact_strep	B	06:23:18	5.50E-04	11:13:48
A8_2	H2	16	bact_pred	bact_strep	B	24:12:07	-1.78E-03	22:08:57
A8_2	A3	17	bact_pred	bact_strep	B	06:57:48	7.51E-04	12:01:11
A8_2	B3	18	bact_pred	bact_strep	B	06:55:21	6.94E-04	12:02:37
A8_2	C3	19	bact_pred	bact_strep	B	33:51:53	1.01E-04	43:28:51
A8_2	D3	20	bact_pred	bact_strep	B	20:09:39	-1.69E-03	18:25:55
A8_2	E3	21	bact_pred	bact_strep	B	06:20:29	4.70E-04	11:30:28
A8_2	F3	22	bact_pred	bact_strep	B	13:48:05	3.54E-04	18:30:14
A8_2	G3	23	bact_pred	bact_strep	B	21:37:38	-3.06E-03	20:01:38
A8_2	H3	24	bact_pred	bact_strep	B	06:18:41	5.89E-04	10:25:47
A8_2	A4	25	bact_pred	bact_strep	B	14:41:06	1.10E-03	15:50:01
A8_2	B4	26	bact_pred	bact_strep	B	12:15:03	-3.06E-03	10:45:01
A8_2	C4	27	bact_pred	bact_strep	B	35:41:36	1.45E-04	43:11:03
A8_2	D4	28	bact_pred	bact_strep	B	20:39:36	-2.79E-03	18:27:45
A8_2	E4	29	bact_pred	bact_strep	B	24:37:39	-1.37E-03	22:37:20
A8_2	F4	30	bact_pred	bact_strep	B	06:22:37	6.02E-04	12:20:28
A8_2	G4	31	bact_pred	bact_strep	B	16:01:04	-2.93E-03	14:21:00
A8_2	H4	32	bact_pred	bact_strep	B	06:14:21	6.13E-04	11:40:28
A8_3	A9	1	bact_strep	bact	C	06:06:27	5.28E-04	13:11:02
A8_3	B9	2	bact_strep	bact	C	02:22:12	4.41E-04	10:04:48
A8_3	C9	3	bact_strep	bact	C	04:02:11	1.23E-03	08:12:32
A8_3	D9	4	bact_strep	bact	C	02:19:02	4.62E-04	09:45:23
A8_3	E9	5	bact_strep	bact	C	04:26:03	1.25E-03	08:38:52
A8_3	F9	6	bact_strep	bact	C	-3.61E-06	-03:23:31
A8_3	G9	7	bact_strep	bact	C	00:59:06	-1.01E-05	00:24:16
A8_3	H9	8	bact_strep	bact	C	07:29:00	5.07E-04	14:57:20
A8_3	A10	9	bact_strep	bact	C	-3.68E-06	01:10:00
A8_3	B10	10	bact_strep	bact	C	04:52:31	1.22E-03	09:13:16
A8_3	C10	11	bact_strep	bact	C	03:34:51	4.40E-04	11:38:36
A8_3	D10	12	bact_strep	bact	C	07:40:33	4.99E-04	15:05:44
A8_3	E10	13	bact_strep	bact	C	06:47:24	-1.80E-04	05:15:32
A8_3	F10	14	bact_strep	bact	C	08:29:15	5.18E-04	15:49:23
A8_3	G10	15	bact_strep	bact	C	08:13:46	5.04E-04	15:36:24
A8_3	H10	16	bact_strep	bact	C	22:42:54	2.96E-06	19:49:44
A8_3	A11	17	bact_strep	bact	C	07:04:58	5.85E-04	13:37:16
A8_3	B11	18	bact_strep	bact	C	-4.93E-06	00:53:46
A8_3	C11	19	bact_strep	bact	C	-9.04E-06	01:10:00
A8_3	D11	20	bact_strep	bact	C	04:55:27	1.27E-03	09:15:58
A8_3	E11	21	bact_strep	bact	C	38:09:28	-1.19E-05	36:24:24
A8_3	F11	22	bact_strep	bact	C	15:19:00	-3.09E-05	13:57:26
A8_3	G11	23	bact_strep	bact	C	1.76E-05	01:38:24
A8_3	H11	24	bact_strep	bact	C	03:29:23	-1.13E-05	03:02:54
A8_3	A12	25	bact_strep	bact	C	-6.04E-06	01:10:00
A8_3	B12	26	bact_strep	bact	C	07:42:50	5.70E-04	14:18:40
A8_3	C12	27	bact_strep	bact	C	31:02:35	-1.80E-05	29:42:04
A8_3	D12	28	bact_strep	bact	C	09:50:29	4.92E-04	17:29:08
A8_3	E12	29	bact_strep	bact	C	-4.75E-06	00:51:45
A8_3	F12	30	bact_strep	bact	C	08:01:40	5.02E-04	15:39:18
A8_3	G12	31	bact_strep	bact	C	-3.21E-06	01:10:00
A8_3	H12	32	bact_strep	bact	C	12:50:59	6.06E-04	19:58:57
A8_3	A5	1	bact_strep	bact_pred_strep	B	08:18:07	6.05E-04	16:44:37
A8_3	B5	2	bact_strep	bact_pred_strep	B	07:54:14	9.52E-04	13:45:09
A8_3	C5	3	bact_strep	bact_pred_strep	B	07:55:43	6.20E-04	15:29:42
A8_3	D5	4	bact_strep	bact_pred_strep	B	08:19:07	6.30E-04	16:00:19
A8_3	E5	5	bact_strep	bact_pred_strep	B	08:39:58	6.22E-04	16:07:04
A8_3	F5	6	bact_strep	bact_pred_strep	B	06:34:30	9.13E-04	12:35:13
A8_3	G5	7	bact_strep	bact_pred_strep	B	09:28:14	6.01E-04	17:10:06
A8_3	H5	8	bact_strep	bact_pred_strep	B	07:58:54	5.77E-04	15:59:20
A8_3	A6	9	bact_strep	bact_pred_strep	B	07:10:05	5.56E-04	15:22:54
A8_3	B6	10	bact_strep	bact_pred_strep	B	08:26:11	9.55E-04	13:59:09
A8_3	C6	11	bact_strep	bact_pred_strep	B	05:07:20	6.15E-04	12:20:20
A8_3	D6	12	bact_strep	bact_pred_strep	B	09:03:26	6.52E-04	16:13:17
A8_3	E6	13	bact_strep	bact_pred_strep	B	05:28:27	1.21E-03	09:17:29
A8_3	F6	14	bact_strep	bact_pred_strep	B	08:10:55	5.98E-04	15:56:17
A8_3	G6	15	bact_strep	bact_pred_strep	B	08:05:09	5.85E-04	15:52:09
A8_3	H6	16	bact_strep	bact_pred_strep	B	08:12:10	6.10E-04	14:35:45
A8_3	A7	17	bact_strep	bact_pred_strep	B	05:52:25	1.23E-03	11:17:00
A8_3	B7	18	bact_strep	bact_pred_strep	B	08:24:49	6.57E-04	15:42:54
A8_3	C7	19	bact_strep	bact_pred_strep	B	08:08:18	6.40E-04	15:30:55
A8_3	D7	20	bact_strep	bact_pred_strep	B	07:10:27	1.85E-03	10:59:13
A8_3	E7	21	bact_strep	bact_pred_strep	B	08:56:05	8.79E-04	15:00:10
A8_3	F7	22	bact_strep	bact_pred_strep	B	07:54:17	5.86E-04	15:55:23
A8_3	G7	23	bact_strep	bact_pred_strep	B	08:59:10	8.64E-04	15:19:23
A8_3	H7	24	bact_strep	bact_pred_strep	B	05:40:33	1.37E-03	08:29:23
A8_3	A8	25	bact_strep	bact_pred_strep	B	08:34:52	6.35E-04	16:07:10
A8_3	B8	26	bact_strep	bact_pred_strep	B	08:45:45	6.59E-04	16:11:48
A8_3	C8	27	bact_strep	bact_pred_strep	B	08:29:32	6.42E-04	15:51:26
A8_3	D8	28	bact_strep	bact_pred_strep	B	47:46:37	-1.38E-03	43:13:17
A8_3	E8	29	bact_strep	bact_pred_strep	B	07:24:39	5.68E-04	15:17:51
A8_3	F8	30	bact_strep	bact_pred_strep	B	07:54:12	5.77E-04	15:53:48
A8_3	G8	31	bact_strep	bact_pred_strep	B	07:15:52	5.04E-04	16:15:59
A8_3	H8	32	bact_strep	bact_pred_strep	B	08:03:32	1.52E-03	12:35:53
A8_3	A1	1	bact_strep	bact_strep	B	08:55:01	9.31E-04	14:37:07
A8_3	B1	2	bact_strep	bact_strep	B	06:26:47	7.37E-04	13:31:36
A8_3	C1	3	bact_strep	bact_strep	B	05:07:38	1.21E-03	09:20:51
A8_3	D1	4	bact_strep	bact_strep	B	06:56:46	9.25E-04	16:51:20
A8_3	E1	5	bact_strep	bact_strep	B	06:22:59	7.87E-04	13:09:38
A8_3	F1	6	bact_strep	bact_strep	B	04:37:43	1.27E-03	08:54:42
A8_3	G1	7	bact_strep	bact_strep	B	08:37:01	9.28E-04	14:45:20
A8_3	H1	8	bact_strep	bact_strep	B	08:14:57	8.97E-04	14:40:10
A8_3	A2	9	bact_strep	bact_strep	B	09:34:06	1.03E-03	19:07:46
A8_3	B2	10	bact_strep	bact_strep	B	05:02:39	1.30E-03	09:18:43
A8_3	C2	11	bact_strep	bact_strep	B	04:50:55	1.34E-03	08:52:40
A8_3	D2	12	bact_strep	bact_strep	B	05:11:33	7.80E-04	12:03:29
A8_3	E2	13	bact_strep	bact_strep	B	14:14:17	5.56E-04	21:29:39
A8_3	F2	14	bact_strep	bact_strep	B	04:12:58	8.33E-04	10:16:24
A8_3	G2	15	bact_strep	bact_strep	B	04:35:58	1.32E-03	08:40:37
A8_3	H2	16	bact_strep	bact_strep	B	08:46:54	8.47E-04	15:09:46
A8_3	A3	17	bact_strep	bact_strep	B	05:04:35	1.28E-03	09:18:17
A8_3	B3	18	bact_strep	bact_strep	B	04:58:50	1.28E-03	09:10:53
A8_3	C3	19	bact_strep	bact_strep	B	08:44:23	9.43E-04	14:40:44
A8_3	D3	20	bact_strep	bact_strep	B	08:35:47	8.92E-04	16:49:42
A8_3	E3	21	bact_strep	bact_strep	B	04:38:59	1.26E-03	08:48:18
A8_3	F3	22	bact_strep	bact_strep	B	07:28:57	4.94E-04	15:16:48
A8_3	G3	23	bact_strep	bact_strep	B	05:23:28	8.07E-04	11:48:16
